Data	M5
Recipe	AU1404
Site Name	
Points	1998
X-Resolution	0.500751
X-Coord	-6380.17
Y-Coord	7982.47
	       Raw	Intermediate	    Normal	 Roughness	  Waviness
347	  -7218.29	   2506.83	  -161.156	  -161.156	  -161.156
348	  -7230.65	   2494.48	  -151.524	  -151.524	  -151.524
349	   -7186.2	   2538.92	  -122.824	  -122.824	  -122.824
350	  -7115.53	   2609.59	  -73.8618	  -73.8618	  -73.8618
351	  -7032.18	   2692.94	  -13.6539	  -13.6539	  -13.6539
352	  -6942.57	   2782.55	    45.532	    45.532	    45.532
353	  -6907.42	    2817.7	   95.7781	   95.7781	   95.7781
354	  -6847.27	   2877.85	   132.977	   132.977	   132.977
355	  -6791.59	   2933.53	   151.026	   151.026	   151.026
356	  -6810.93	   2914.19	   146.401	   146.401	   146.401
357	  -6856.91	   2868.22	   126.645	   126.645	   126.645
358	   -6861.1	   2864.02	   103.188	   103.188	   103.188
359	  -6859.14	   2865.98	   78.8182	   78.8182	   78.8182
360	  -6890.88	   2834.25	   48.8966	   48.8966	   48.8966
361	  -6906.64	   2818.48	     8.582	     8.582	     8.582
362	  -6956.16	   2768.96	  -43.8699	  -43.8699	  -43.8699
363	  -7026.55	   2698.58	  -104.287	  -104.287	  -104.287
364	  -7085.29	   2639.83	  -162.042	  -162.042	  -162.042
365	  -7141.11	   2584.02	  -204.667	  -204.667	  -204.667
366	  -7140.48	   2584.64	  -224.521	  -224.521	  -224.521
367	  -7118.41	   2606.71	   -221.99	   -221.99	   -221.99
368	  -7093.56	   2631.56	  -201.401	  -201.401	  -201.401
369	  -7045.27	   2679.85	  -166.257	  -166.257	  -166.257
370	  -6988.77	   2736.36	  -120.532	  -120.532	  -120.532
371	  -6907.71	   2817.41	   -71.411	   -71.411	   -71.411
372	  -6854.58	   2870.55	  -26.2121	  -26.2121	  -26.2121
373	   -6826.5	   2898.63	   13.5749	   13.5749	   13.5749
374	  -6772.99	   2952.13	   50.2513	   50.2513	   50.2513
375	   -6721.1	   3004.03	   81.9029	   81.9029	   81.9029
376	  -6680.62	    3044.5	   101.179	   101.179	   101.179
377	  -6673.21	   3051.91	   101.951	   101.951	   101.951
378	  -6697.34	   3027.79	   84.6254	   84.6254	   84.6254
379	  -6721.72	    3003.4	   53.9008	   53.9008	   53.9008
380	  -6746.58	   2978.55	   13.1016	   13.1016	   13.1016
381	  -6793.15	   2931.97	  -35.8747	  -35.8747	  -35.8747
382	  -6850.65	   2874.47	  -87.7454	  -87.7454	  -87.7454
383	  -6902.97	   2822.15	  -133.287	  -133.287	  -133.287
384	  -6925.35	   2799.78	  -165.972	  -165.972	  -165.972
385	  -6908.63	    2816.5	  -187.321	  -187.321	  -187.321
386	   -6930.8	   2794.32	  -201.447	  -201.447	  -201.447
387	  -6944.77	   2780.35	  -206.781	  -206.781	  -206.781
388	  -6915.49	   2809.63	  -199.631	  -199.631	  -199.631
389	  -6882.51	   2842.61	  -182.082	  -182.082	  -182.082
390	  -6839.54	   2885.58	  -160.703	  -160.703	  -160.703
391	  -6820.03	    2905.1	  -139.404	  -139.404	  -139.404
392	  -6798.16	   2926.97	  -116.086	  -116.086	  -116.086
393	   -6760.4	   2964.73	  -87.1345	  -87.1345	  -87.1345
394	  -6704.91	   3020.22	  -54.6541	  -54.6541	  -54.6541
395	  -6649.23	    3075.9	  -27.8661	  -27.8661	  -27.8661
396	  -6627.86	   3097.27	  -16.0549	  -16.0549	  -16.0549
397	  -6642.95	   3082.17	  -20.4066	  -20.4066	  -20.4066
398	  -6658.14	   3066.99	  -35.1212	  -35.1212	  -35.1212
399	  -6655.23	   3069.89	  -55.8925	  -55.8925	  -55.8925
400	  -6678.48	   3046.64	  -83.1361	  -83.1361	  -83.1361
401	  -6704.42	    3020.7	  -117.847	  -117.847	  -117.847
402	  -6741.62	    2983.5	  -159.014	  -159.014	  -159.014
403	  -6780.75	   2944.37	  -204.712	  -204.712	  -204.712
404	  -6812.92	    2912.2	  -251.965	  -251.965	  -251.965
405	  -6880.07	   2845.06	  -293.389	  -293.389	  -293.389
406	  -6902.55	   2822.57	  -317.913	  -317.913	  -317.913
407	  -6883.04	   2842.08	  -319.261	  -319.261	  -319.261
408	  -6846.24	   2878.88	  -300.599	  -300.599	  -300.599
409	  -6796.45	   2928.67	  -269.463	  -269.463	  -269.463
410	  -6756.89	   2968.23	  -231.092	  -231.092	  -231.092
411	  -6703.77	   3021.36	  -187.499	  -187.499	  -187.499
412	  -6636.53	    3088.6	  -140.919	  -140.919	  -140.919
413	  -6580.63	    3144.5	  -94.0211	  -94.0211	  -94.0211
414	   -6544.9	   3180.22	  -47.7108	  -47.7108	  -47.7108
415	  -6465.94	   3259.19	  -5.51735	  -5.51735	  -5.51735
416	  -6401.67	   3323.46	   21.6208	   21.6208	   21.6208
417	  -6408.21	   3316.92	   23.2399	   23.2399	   23.2399
418	  -6432.66	   3292.47	  -0.49255	  -0.49255	  -0.49255
419	  -6479.53	   3245.59	  -41.0044	  -41.0044	  -41.0044
420	  -6522.64	   3202.49	  -90.2575	  -90.2575	  -90.2575
