lambda,transmittance,polished
455.0,1.0811,1.0
454.5,1.082,1.0
454.0,1.0829,1.0
453.5,1.0804,1.0
453.0,1.0798,1.0
452.5,1.0782,1.0
452.0,1.0761,1.0
451.5,1.0753,1.0
451.0,1.0748,1.0
450.5,1.0722,1.0
450.0,1.0694,1.0
449.5,1.0694,1.0
449.0,1.0687,1.0
448.5,1.0675,1.0
448.0,1.0653,1.0
447.5,1.0638,1.0
447.0,1.0616,1.0
446.5,1.0618,1.0
446.0,1.0596,1.0
445.5,1.0581,1.0
445.0,1.0573,1.0
444.5,1.0559,1.0
444.0,1.0558,1.0
443.5,1.0545,1.0
443.0,1.0559,1.0
442.5,1.0532,1.0
442.0,1.0537,1.0
441.5,1.0539,1.0
441.0,1.0517,1.0
440.5,1.0532,1.0
440.0,1.0531,1.0
439.5,1.0521,1.0
439.0,1.0515,1.0
438.5,1.0512,1.0
438.0,1.0517,1.0
437.5,1.0513,1.0
437.0,1.0503,1.0
436.5,1.0501,1.0
436.0,1.0509,1.0
435.5,1.0522,1.0
435.0,1.0504,1.0
434.5,1.0517,1.0
434.0,1.0527,1.0
433.5,1.052,1.0
433.0,1.0512,1.0
432.5,1.0514,1.0
432.0,1.0532,1.0
431.5,1.0526,1.0
431.0,1.0517,1.0
430.5,1.0529,1.0
430.0,1.0534,1.0
429.5,1.0551,1.0
429.0,1.055,1.0
428.5,1.0549,1.0
428.0,1.0557,1.0
427.5,1.0556,1.0
427.0,1.0553,1.0
426.5,1.0557,1.0
426.0,1.0565,1.0
425.5,1.0562,1.0
425.0,1.0572,1.0
424.5,1.0591,1.0
424.0,1.0568,1.0
423.5,1.0583,1.0
423.0,1.0606,1.0
422.5,1.0612,1.0
422.0,1.0622,1.0
421.5,1.0622,1.0
421.0,1.063,1.0
420.5,1.0616,1.0
420.0,1.0655,1.0
419.5,1.0639,1.0
419.0,1.0634,1.0
418.5,1.0653,1.0
418.0,1.0645,1.0
417.5,1.066,1.0
417.0,1.0675,1.0
416.5,1.067,1.0
416.0,1.0677,1.0
415.5,1.0685,1.0
415.0,1.068,1.0
414.5,1.0681,1.0
414.0,1.0696,1.0
413.5,1.0699,1.0
413.0,1.0705,1.0
412.5,1.07,1.0
412.0,1.0742,1.0
411.5,1.0732,1.0
411.0,1.0729,1.0
410.5,1.0739,1.0
410.0,1.0743,1.0
409.5,1.0739,1.0
409.0,1.0741,1.0
408.5,1.0742,1.0
408.0,1.0754,1.0
407.5,1.0764,1.0
407.0,1.0775,1.0
406.5,1.0765,1.0
406.0,1.0771,1.0
405.5,1.078,1.0
405.0,1.0764,1.0
404.5,1.077,1.0
404.0,1.0793,1.0
403.5,1.0796,1.0
403.0,1.0811,1.0
402.5,1.0801,1.0
402.0,1.0821,1.0
401.5,1.0801,1.0
401.0,1.0819,1.0
400.5,1.0821,1.0
400.0,1.0821,1.0
399.5,1.0824,1.0
399.0,1.0843,1.0
398.5,1.0828,1.0
398.0,1.0864,1.0
397.5,1.0856,1.0
397.0,1.0844,1.0
396.5,1.0865,1.0
396.0,1.0865,1.0
395.5,1.0862,1.0
395.0,1.086,1.0
394.5,1.0893,1.0
394.0,1.0912,1.0
393.5,1.0888,1.0
393.0,1.0914,1.0
392.5,1.0904,1.0
392.0,1.0934,1.0
391.5,1.0953,1.0
391.0,1.093,1.0
390.5,1.0954,1.0
390.0,1.0967,1.0
389.5,1.0968,1.0
389.0,1.0964,1.0
388.5,1.0985,1.0
388.0,1.0996,1.0
387.5,1.1007,1.0
387.0,1.1036,1.0
386.5,1.1034,1.0
386.0,1.1047,1.0
385.5,1.1063,1.0
385.0,1.1095,1.0
384.5,1.1089,1.0
384.0,1.1117,1.0
383.5,1.1131,1.0
383.0,1.1105,1.0
