lambda,transmittance,polished
5.515e-07,0.9762,1.0
5.51e-07,0.976,1.0
5.505000000000001e-07,0.977,1.0
5.5e-07,0.9767,1.0
5.495e-07,0.976,1.0
5.490000000000001e-07,0.978,1.0
5.485e-07,0.9768,1.0
5.48e-07,0.9776,1.0
5.475e-07,0.9773,1.0
5.47e-07,0.9775,1.0
5.465000000000001e-07,0.9781,1.0
5.46e-07,0.9799,1.0
5.455e-07,0.9768,1.0
5.450000000000001e-07,0.9781,1.0
5.445e-07,0.9789,1.0
5.44e-07,0.9795,1.0
5.435000000000001e-07,0.9784,1.0
5.43e-07,0.9797,1.0
5.425e-07,0.9795,1.0
5.420000000000001e-07,0.9803,1.0
5.415e-07,0.9808,1.0
5.41e-07,0.9803,1.0
5.405000000000001e-07,0.9815,1.0
5.4e-07,0.9801,1.0
5.395000000000001e-07,0.9814,1.0
5.39e-07,0.981,1.0
5.385e-07,0.981,1.0
5.380000000000001e-07,0.9808,1.0
5.375e-07,0.9825,1.0
5.37e-07,0.9807,1.0
5.365000000000001e-07,0.9818,1.0
5.36e-07,0.9818,1.0
5.355e-07,0.9825,1.0
5.350000000000001e-07,0.9813,1.0
5.345e-07,0.9807,1.0
5.34e-07,0.983,1.0
5.335000000000001e-07,0.981,1.0
5.33e-07,0.982,1.0
5.325e-07,0.9807,1.0
5.32e-07,0.9838,1.0
5.315e-07,0.9824,1.0
5.310000000000001e-07,0.9842,1.0
5.305e-07,0.9829,1.0
5.3e-07,0.9845,1.0
5.295000000000001e-07,0.9823,1.0
5.29e-07,0.9843,1.0
5.285e-07,0.9819,1.0
5.280000000000001e-07,0.9833,1.0
5.275e-07,0.9838,1.0
5.27e-07,0.9828,1.0
5.265000000000001e-07,0.9823,1.0
5.26e-07,0.9825,1.0
5.255e-07,0.9834,1.0
5.250000000000001e-07,0.9813,1.0
5.245e-07,0.9838,1.0
5.24e-07,0.9824,1.0
5.235e-07,0.9829,1.0
5.23e-07,0.9826,1.0
5.225000000000001e-07,0.984,1.0
5.22e-07,0.9823,1.0
5.215e-07,0.9824,1.0
5.210000000000001e-07,0.9829,1.0
5.205e-07,0.9827,1.0
5.2e-07,0.9815,1.0
5.195000000000001e-07,0.9809,1.0
5.19e-07,0.982,1.0
5.185e-07,0.9808,1.0
5.180000000000001e-07,0.9801,1.0
5.175e-07,0.9795,1.0
5.17e-07,0.9796,1.0
5.165e-07,0.9778,1.0
5.16e-07,0.9796,1.0
5.155000000000001e-07,0.9777,1.0
5.15e-07,0.9776,1.0
5.145e-07,0.9779,1.0
5.140000000000001e-07,0.9777,1.0
5.135e-07,0.9742,1.0
5.13e-07,0.9757,1.0
5.125000000000001e-07,0.9749,1.0
5.12e-07,0.9744,1.0
5.115e-07,0.973,1.0
5.110000000000001e-07,0.9727,1.0
5.105e-07,0.9735,1.0
5.1e-07,0.9726,1.0
5.095000000000001e-07,0.9739,1.0
5.09e-07,0.9735,1.0
5.085e-07,0.9748,1.0
5.08e-07,0.9747,1.0
5.075e-07,0.9776,1.0
5.070000000000001e-07,0.9757,1.0
5.065e-07,0.9777,1.0
5.06e-07,0.9788,1.0
5.055000000000001e-07,0.9812,1.0
5.05e-07,0.9811,1.0
5.045e-07,0.9837,1.0
5.040000000000001e-07,0.986,1.0
5.035e-07,0.9875,1.0
